location,month,temperature,relative_humidity,pressure,wind_speed,rainfall
Hyderabad,7,25.59,86.7,1001.9,4.04,18.52
Hyderabad,7,26.71,76.5,1004.8,5.08,18.83
Hyderabad,7,28.68,79.5,1001.1,4.35,5.29
Hyderabad,7,27.37,87.7,1001.1,4.7,4.39
Hyderabad,7,25.72,70.2,1000.0,3.71,3.43
Hyderabad,7,27.32,58.4,1003.5,3.92,3.65
Hyderabad,7,30.16,76.6,1004.7,5.37,5.03
Hyderabad,7,30.2,80.1,1005.4,5.04,3.42
Hyderabad,7,25.06,70.9,1006.7,4.43,3.33
Hyderabad,7,30.0,79.1,1004.3,3.96,2.04
Hyderabad,7,26.71,83.8,1000.5,6.03,6.8
Hyderabad,7,27.92,65.5,1006.2,5.3,12.39
Hyderabad,7,28.76,69.9,1003.4,6.94,0.21
Hyderabad,7,24.09,78.3,1005.2,3.99,19.92
Hyderabad,7,27.71,70.2,1002.0,3.43,7.73
Hyderabad,7,29.65,73.2,1003.4,5.17,0.06
Hyderabad,7,27.43,78.1,1003.3,4.67,0.63
Hyderabad,7,27.74,68.9,1000.3,4.6,16.25
Hyderabad,7,28.92,64.7,998.5,3.71,6.67
Hyderabad,7,26.53,73.0,1002.0,4.83,0.37
Hyderabad,7,27.19,77.6,1006.7,4.2,2.47
Hyderabad,7,27.8,80.5,1002.3,3.83,12.93
Hyderabad,7,28.02,68.3,1003.0,4.2,11.62
Hyderabad,7,26.01,70.6,1002.8,3.29,1.27
Hyderabad,7,29.24,80.5,1005.5,5.75,3.3
Hyderabad,7,25.7,68.8,1000.0,4.71,8.38
Hyderabad,7,25.71,70.2,1005.0,4.67,6.96
Hyderabad,7,27.1,84.6,1002.5,6.08,0.63
Hyderabad,7,28.79,73.4,1002.9,4.23,5.43
Hyderabad,7,24.89,69.1,1004.1,3.71,0.15
Hyderabad,7,26.52,76.9,1002.8,5.35,2.69
Hyderabad,7,25.17,79.6,1003.7,3.69,4.38
Hyderabad,7,26.27,78.8,1001.4,2.67,0.26
Hyderabad,7,25.54,75.4,1006.0,5.39,11.16
Hyderabad,7,27.14,71.2,1003.3,5.01,3.2
Hyderabad,7,23.61,85.8,1005.5,4.41,3.12
Hyderabad,7,28.28,82.2,1004.4,3.54,0.7
Hyderabad,7,28.78,72.1,1005.3,5.33,3.87
Hyderabad,7,24.54,75.9,1005.3,4.32,0.54
Hyderabad,7,27.13,71.1,1003.6,5.56,0.99
Hyderabad,7,29.25,77.1,1005.3,5.35,10.81
Hyderabad,7,24.24,76.9,1004.1,3.98,6.89
Hyderabad,7,30.71,78.0,1008.0,3.49,5.44
Hyderabad,7,27.67,84.6,1003.4,5.22,4.25
Hyderabad,7,25.64,80.3,1004.0,5.16,3.84
Hyderabad,7,25.86,71.3,1004.9,5.12,18.14
Hyderabad,7,27.39,69.5,1001.8,4.78,28.36
Hyderabad,7,26.76,77.7,1005.2,5.76,2.92
Hyderabad,7,28.26,80.2,1002.0,7.98,0.08
Hyderabad,7,25.96,89.2,1001.9,6.49,14.46
Hyderabad,7,25.9,67.9,1001.8,5.06,2.32
Hyderabad,7,27.52,81.2,997.4,5.57,15.44
Hyderabad,7,25.65,73.0,1004.1,4.57,4.57
Hyderabad,7,26.42,86.5,1003.1,2.63,20.03
Hyderabad,7,28.83,73.8,1003.2,6.33,4.31
Hyderabad,7,23.63,83.1,1004.3,4.11,3.38
Hyderabad,7,27.43,91.1,1003.0,3.48,15.33
Hyderabad,7,28.3,78.9,1004.8,5.87,7.63
Hyderabad,7,29.4,71.5,1001.5,7.19,11.07
Hyderabad,7,27.2,72.4,1000.1,5.29,0.47
Hyderabad,7,26.79,70.3,1002.4,4.57,5.7
Hyderabad,7,24.59,72.0,1003.5,5.86,6.61
Hyderabad,7,26.11,71.7,1003.8,5.15,0.86
Hyderabad,7,29.0,90.5,1003.7,3.5,2.14
Hyderabad,7,24.96,71.3,1008.9,3.78,13.32
Hyderabad,7,22.88,76.9,997.7,4.31,1.56
Hyderabad,7,29.48,78.6,1003.8,5.18,9.05
Hyderabad,7,26.47,78.4,1002.0,5.6,0.15
Hyderabad,7,28.89,86.9,1004.7,4.42,1.2
Hyderabad,7,24.94,67.3,1004.2,5.84,0.32
Hyderabad,7,26.94,68.3,1002.4,6.24,3.14
Hyderabad,7,25.94,70.5,1000.3,4.64,1.36
Hyderabad,7,27.79,84.6,1001.8,3.39,1.81
Hyderabad,7,27.28,79.2,1002.3,5.52,4.23
Hyderabad,7,28.43,87.8,1000.1,6.61,4.38
Hyderabad,7,26.55,64.5,1005.5,4.35,1.44
Hyderabad,7,29.11,79.6,1006.4,6.48,11.42
Hyderabad,7,25.58,78.8,1001.2,4.21,2.45
Hyderabad,7,28.81,66.2,998.5,4.65,2.86
Hyderabad,7,29.49,78.7,1001.6,6.04,13.59
Hyderabad,7,27.54,79.0,999.2,4.54,3.38
Hyderabad,7,25.26,72.1,1004.5,3.43,1.46
Hyderabad,7,23.16,79.2,1001.2,5.49,0.54
Hyderabad,7,26.51,69.5,999.0,3.54,6.58
Hyderabad,7,24.81,80.4,1000.0,5.73,1.28
Hyderabad,7,25.93,83.1,999.5,5.58,9.56
Hyderabad,7,31.42,71.0,1004.8,6.28,13.43
Hyderabad,7,26.56,81.6,1001.0,3.91,4.26
Hyderabad,7,24.14,67.2,1002.6,3.93,5.26
Hyderabad,7,25.8,76.7,1003.2,4.79,0.47
Hyderabad,7,28.94,76.3,1000.2,4.38,6.46
Hyderabad,7,27.5,73.9,999.1,3.18,14.67
Hyderabad,7,28.39,73.7,1002.4,4.51,0.0
Hyderabad,7,30.74,85.9,1006.0,4.85,1.46
Hyderabad,7,26.86,60.5,1001.6,5.31,2.4
Hyderabad,7,30.01,85.3,1007.8,5.01,10.23
Hyderabad,7,28.36,68.2,1002.1,4.59,0.68
Hyderabad,7,25.82,86.2,1000.3,6.37,3.5
Hyderabad,7,29.86,82.1,1001.5,4.45,1.23
Hyderabad,7,27.44,78.4,997.6,4.17,14.62
Hyderabad,7,29.68,83.3,1004.1,4.6,1.41
Hyderabad,7,26.64,73.1,1002.2,5.37,2.24
Hyderabad,7,23.33,79.3,1001.0,4.33,4.82
Hyderabad,7,22.62,75.2,1006.9,5.33,0.51
Hyderabad,7,28.06,77.9,1001.6,5.34,3.35
Hyderabad,7,25.95,81.1,1005.0,4.15,2.26
Hyderabad,7,23.35,79.6,1002.6,4.32,12.2
Hyderabad,7,28.02,73.7,1005.2,6.68,9.52
Hyderabad,7,28.62,76.6,1003.8,4.92,15.67
Hyderabad,7,27.19,75.3,1004.3,2.2,1.96
Hyderabad,7,26.71,72.1,1001.8,4.06,10.11
Hyderabad,7,28.55,82.3,1003.5,5.4,10.34
Hyderabad,7,26.65,83.9,1002.0,4.75,0.74
Hyderabad,7,26.3,90.2,999.9,4.8,4.16
Hyderabad,7,24.69,71.6,1000.4,5.51,21.61
Hyderabad,7,24.3,82.5,1001.7,4.0,10.67
Hyderabad,7,27.06,78.3,1003.5,4.95,6.42
Hyderabad,7,25.41,74.4,1004.4,4.62,4.32
Hyderabad,7,30.39,81.3,1005.5,5.03,7.42
Hyderabad,7,27.16,76.4,1007.0,4.44,9.68
Hyderabad,7,24.84,75.5,1001.3,4.47,4.09
Hyderabad,7,27.52,75.7,1006.5,5.26,8.12
Hyderabad,7,26.75,71.8,1000.1,3.87,1.01
Hyderabad,7,27.86,83.6,1003.1,4.21,3.01
Hyderabad,7,27.88,77.0,1000.0,6.39,0.35
Hyderabad,7,25.51,80.7,1001.2,5.32,8.72
Hyderabad,7,27.53,85.7,999.4,5.68,1.43
Hyderabad,7,31.03,70.6,1003.0,4.85,1.08
Hyderabad,7,25.52,91.0,1000.8,4.95,3.45
Hyderabad,7,26.17,76.6,1001.5,3.98,4.59
Hyderabad,7,24.43,78.7,1001.4,5.07,1.09
Hyderabad,7,29.53,80.7,1001.6,5.07,2.7
Hyderabad,7,26.86,70.6,1004.7,5.64,5.2
Hyderabad,7,23.94,71.2,1005.9,4.53,0.58
Hyderabad,7,24.57,74.5,999.9,4.79,2.29
Hyderabad,7,25.22,76.7,1003.0,7.47,1.82
Hyderabad,7,29.51,71.2,1003.7,4.84,7.65
Hyderabad,7,27.28,67.7,1003.0,3.97,1.09
Hyderabad,7,26.6,82.9,1008.3,5.33,4.09
Hyderabad,7,25.52,69.4,1002.4,4.95,2.38
Hyderabad,7,27.02,81.5,999.8,3.92,7.69
Hyderabad,7,25.76,68.9,1001.5,5.22,19.76
Hyderabad,7,29.68,71.9,1003.4,5.82,12.02
Hyderabad,7,27.31,74.9,1004.0,4.13,4.36
Hyderabad,7,24.94,89.7,1001.9,6.06,11.63
Hyderabad,7,25.58,77.1,1003.4,4.16,7.42
Hyderabad,7,30.35,77.6,1006.6,3.98,1.28
Hyderabad,7,26.59,75.2,1007.8,4.93,7.06
Hyderabad,7,30.09,70.7,1006.3,5.53,5.27
Hyderabad,8,27.62,77.9,1003.3,3.46,0.81
Hyderabad,8,27.82,79.1,1000.7,4.44,3.87
Hyderabad,8,28.19,76.1,1001.3,4.89,0.53
Hyderabad,8,19.74,70.1,1002.9,3.66,7.57
Hyderabad,8,27.27,86.6,1005.4,6.12,9.03
Hyderabad,8,28.52,75.6,1000.4,4.49,0.97
Hyderabad,8,26.96,79.3,1003.9,4.64,0.42
Hyderabad,8,25.48,67.7,1000.0,4.7,3.32
Hyderabad,8,25.09,71.4,1003.9,3.09,11.38
Hyderabad,8,26.41,64.5,1007.5,2.92,1.64
Hyderabad,8,26.23,78.9,1004.7,5.71,5.43
Hyderabad,8,26.91,72.6,1007.0,5.81,1.31
Hyderabad,8,26.51,75.2,1004.1,5.46,6.7
Hyderabad,8,27.76,78.8,1004.9,4.05,1.36
Hyderabad,8,23.88,68.8,1001.9,3.75,2.84
Hyderabad,8,28.1,74.7,1005.7,3.95,8.15
Hyderabad,8,29.04,79.4,1002.4,2.42,6.55
Hyderabad,8,23.15,78.8,1000.9,4.2,3.62
Hyderabad,8,25.63,64.9,1003.9,4.4,2.75
Hyderabad,8,28.19,80.6,1000.2,4.34,14.03
Hyderabad,8,27.34,71.2,1005.6,3.79,1.01
Hyderabad,8,24.2,79.1,1008.8,4.72,4.1
Hyderabad,8,27.69,79.2,1003.3,5.52,4.35
Hyderabad,8,22.75,86.2,1003.4,3.49,2.57
Hyderabad,8,27.5,78.0,1005.3,3.97,12.57
Hyderabad,8,29.19,75.2,1005.5,0.72,0.06
Hyderabad,8,26.45,71.9,1004.3,5.75,11.61
Hyderabad,8,28.11,80.1,999.9,3.94,1.78
Hyderabad,8,27.17,69.2,1007.0,4.6,0.1
Hyderabad,8,25.0,73.4,1006.7,3.98,4.62
Hyderabad,8,25.37,60.1,1000.9,4.58,1.99
Hyderabad,8,25.88,69.0,997.0,5.04,3.74
Hyderabad,8,26.01,83.6,1010.8,3.83,2.38
Hyderabad,8,28.83,72.8,1002.2,4.95,2.32
Hyderabad,8,29.48,76.0,1000.5,2.72,8.7
Hyderabad,8,28.23,72.4,996.7,5.22,10.65
Hyderabad,8,29.46,84.2,1002.7,3.63,8.34
Hyderabad,8,27.06,75.7,1005.4,5.07,4.78
Hyderabad,8,21.16,78.2,1008.8,4.98,6.26
Hyderabad,8,26.51,73.2,1003.1,7.19,23.33
Hyderabad,8,24.95,89.9,999.5,5.39,2.16
Hyderabad,8,27.84,69.8,1005.1,5.71,0.6
Hyderabad,8,26.22,74.7,1004.7,4.78,8.42
Hyderabad,8,27.13,86.4,1002.3,4.66,2.54
Hyderabad,8,26.6,77.0,1003.2,2.59,2.66
Hyderabad,8,25.4,80.6,1004.4,5.89,17.99
Hyderabad,8,24.82,81.8,1006.0,6.45,2.02
Hyderabad,8,25.52,81.2,1005.4,4.49,0.15
Hyderabad,8,27.38,84.6,1004.7,3.8,0.55
Hyderabad,8,29.25,82.7,1004.1,3.9,9.71
Hyderabad,8,27.38,66.3,1008.9,4.31,11.07
Hyderabad,8,31.6,82.4,1005.4,3.7,3.75
Hyderabad,8,27.77,75.7,1006.8,4.75,1.55
Hyderabad,8,26.94,81.0,1006.2,5.45,8.89
Hyderabad,8,28.78,70.9,1004.9,4.36,1.02
Hyderabad,8,23.64,82.6,1007.7,4.96,0.92
Hyderabad,8,25.21,75.4,1002.1,5.47,0.55
Hyderabad,8,27.73,75.2,1006.1,4.12,0.5
Hyderabad,8,25.05,83.1,1000.7,6.13,3.85
Hyderabad,8,29.37,74.7,1004.2,6.43,1.51
Hyderabad,8,25.52,78.0,999.2,5.83,1.97
Hyderabad,8,28.14,78.8,1000.9,4.75,4.86
Hyderabad,8,26.71,79.5,1002.9,3.48,3.78
Hyderabad,8,30.39,76.1,1008.6,5.07,2.1
Hyderabad,8,27.98,76.0,1003.6,4.89,22.53
Hyderabad,8,27.68,75.0,1005.8,6.33,0.99
Hyderabad,8,25.79,83.2,1007.8,4.15,6.08
Hyderabad,8,25.36,78.9,1003.4,3.76,15.38
Hyderabad,8,26.64,83.8,1008.3,6.32,0.23
Hyderabad,8,27.62,82.5,1003.9,4.27,6.44
Hyderabad,8,27.18,82.0,1001.4,4.52,12.03
Hyderabad,8,23.6,75.0,1006.8,3.86,0.27
Hyderabad,8,25.83,78.5,1005.6,4.69,7.95
Hyderabad,8,27.15,66.4,1003.3,4.5,9.69
Hyderabad,8,24.58,68.9,1001.6,4.49,0.44
Hyderabad,8,27.31,59.3,1006.5,4.65,0.31
Hyderabad,8,25.62,76.0,1001.2,4.53,4.19
Hyderabad,8,27.68,85.7,998.6,3.25,7.82
Hyderabad,8,26.06,81.8,1006.9,5.65,3.2
Hyderabad,8,26.6,73.8,1006.2,5.36,10.97
Hyderabad,8,26.85,86.2,1005.7,5.07,11.18
Hyderabad,8,27.56,76.6,1003.3,3.78,1.1
Hyderabad,8,28.21,86.9,1005.7,5.62,0.47
Hyderabad,8,24.13,68.2,1002.1,4.43,2.36
Hyderabad,8,26.46,78.2,1004.4,4.1,1.37
Hyderabad,8,26.78,71.9,1008.4,4.32,10.22
Hyderabad,8,32.74,77.2,1003.9,4.36,4.82
Hyderabad,8,28.3,67.1,1005.2,3.33,6.83
Hyderabad,8,26.74,73.9,1000.7,5.27,8.98
Hyderabad,8,24.04,83.5,1002.8,4.66,12.7
Hyderabad,8,26.13,81.3,1003.4,5.37,5.42
Hyderabad,8,31.12,81.1,1006.8,3.93,5.78
Hyderabad,8,23.51,77.3,1009.2,4.91,7.12
Hyderabad,8,26.08,74.4,1004.9,4.41,6.21
Hyderabad,8,29.14,76.5,999.7,4.08,14.37
Hyderabad,8,30.94,80.6,1001.1,4.85,0.5
Hyderabad,8,26.11,81.4,1006.9,5.19,2.17
Hyderabad,8,27.75,68.5,1002.3,3.9,0.18
Hyderabad,8,28.47,78.7,1005.9,6.08,12.89
Hyderabad,8,27.9,80.2,1004.9,4.25,4.32
Hyderabad,8,27.13,73.9,1004.1,6.69,11.13
Hyderabad,8,29.3,81.3,1004.7,3.75,5.57
Hyderabad,8,28.92,71.4,1004.5,4.16,0.75
Hyderabad,8,27.5,79.9,1000.7,2.42,0.51
Hyderabad,8,29.99,61.8,1003.3,4.5,0.25
Hyderabad,8,26.88,74.8,1009.3,5.71,2.12
Hyderabad,8,26.97,73.8,1001.2,3.49,16.32
Hyderabad,8,26.1,86.0,1001.2,5.14,8.78
Hyderabad,8,21.78,76.0,1002.9,3.84,2.34
Hyderabad,8,27.02,71.9,1008.7,4.81,2.8
Hyderabad,8,26.9,84.0,1001.7,5.37,5.45
Hyderabad,8,24.18,78.3,1002.8,6.73,13.23
Hyderabad,8,25.17,79.7,1001.5,5.72,9.13
Hyderabad,8,28.56,74.1,1002.7,4.2,13.63
Hyderabad,8,23.86,86.5,1003.3,2.96,0.1
Hyderabad,8,26.47,76.0,1005.2,5.0,23.85
Hyderabad,8,28.24,76.2,999.9,5.94,1.77
Hyderabad,8,24.31,80.4,1004.6,4.55,2.5
Hyderabad,8,26.69,81.0,1001.5,4.07,6.56
Hyderabad,8,27.29,92.2,1005.1,5.3,10.84
Hyderabad,8,28.26,84.6,1000.3,4.34,2.64
Hyderabad,8,27.11,79.4,1003.3,4.23,7.47
Hyderabad,8,27.44,71.7,1001.7,4.82,16.37
Hyderabad,8,25.55,71.6,1004.3,5.25,4.92
Hyderabad,8,27.36,78.3,1007.9,3.43,5.09
Hyderabad,8,28.09,89.0,1005.5,2.75,7.73
Hyderabad,8,23.73,86.2,1005.6,3.31,0.87
Hyderabad,8,27.43,81.0,1003.8,3.69,7.9
Hyderabad,8,32.02,69.1,1003.5,6.45,1.1
Hyderabad,8,25.43,71.8,1003.6,4.04,20.52
Hyderabad,8,26.84,75.7,1003.4,5.02,1.26
Hyderabad,8,24.98,77.6,1002.4,3.93,3.87
Hyderabad,8,28.98,75.5,1002.2,3.82,10.02
Hyderabad,8,27.51,85.1,1002.1,5.59,2.42
Hyderabad,8,26.36,86.3,1003.3,2.7,4.7
Hyderabad,8,28.12,75.6,1001.6,5.81,0.45
Hyderabad,8,28.4,75.3,1004.5,4.5,8.44
Hyderabad,8,24.17,75.7,1000.2,4.61,0.7
Hyderabad,8,27.42,75.2,1004.9,5.58,8.25
Hyderabad,8,27.22,80.3,1003.9,5.92,0.82
Hyderabad,8,26.52,76.2,1008.1,3.61,0.9
Hyderabad,8,26.52,84.4,1007.2,2.98,8.22
Hyderabad,8,28.12,76.7,1001.4,2.84,2.49
Hyderabad,8,23.67,73.3,1004.0,4.52,2.2
Hyderabad,8,25.52,78.0,1004.8,3.57,2.18
Hyderabad,8,26.74,76.9,1002.5,3.22,5.61
Hyderabad,8,25.45,78.2,1001.7,5.02,4.47
Hyderabad,8,26.34,76.5,1004.6,5.09,0.52
Hyderabad,8,25.84,65.9,1005.7,4.24,6.65
Hyderabad,8,28.61,74.1,1004.1,4.24,8.9
Hyderabad,8,26.51,83.2,1003.6,4.75,1.09
Hyderabad,8,29.97,74.8,1003.5,3.27,1.66
Hyderabad,8,26.51,66.9,1001.2,5.06,10.02
Hyderabad,8,28.7,78.6,1005.8,5.26,4.04
Hyderabad,8,27.63,83.4,1004.5,5.82,2.51
Hyderabad,8,29.39,87.9,1004.3,2.67,2.49
Hyderabad,8,25.87,82.3,1005.2,5.01,21.91
Hyderabad,8,26.95,84.2,1010.6,5.08,3.37
Hyderabad,8,23.9,82.9,1008.7,6.1,8.19
Hyderabad,8,23.65,78.9,1005.1,4.3,1.72
Hyderabad,8,28.23,71.2,1002.5,4.31,4.07
Hyderabad,8,25.04,77.4,1006.2,4.27,16.39
Hyderabad,8,28.51,82.1,1003.4,4.1,0.46
Hyderabad,8,26.43,78.3,1004.3,3.6,0.59
Hyderabad,8,28.32,85.0,1006.1,3.48,6.95
Hyderabad,8,28.12,79.4,1005.3,3.81,0.38
Hyderabad,8,21.63,75.9,1004.5,4.95,3.85
Hyderabad,8,25.93,80.5,1005.5,3.6,3.79
Hyderabad,8,24.41,73.4,1006.7,5.13,1.69
Hyderabad,8,20.25,78.4,1000.7,4.47,5.39
Hyderabad,8,25.15,76.3,1005.4,5.04,6.05
Hyderabad,8,23.22,71.7,1001.8,5.2,0.57
Hyderabad,8,26.43,82.4,1005.1,4.22,6.79
Hyderabad,8,24.99,72.4,1001.1,5.67,12.6
Hyderabad,8,27.52,79.6,1004.1,5.65,3.22
Hyderabad,8,26.68,75.8,1004.3,3.32,0.07
Hyderabad,8,28.33,79.9,1003.8,3.8,4.52
Hyderabad,8,28.22,78.2,1005.7,4.17,0.14
Hyderabad,8,28.18,74.4,1003.2,5.52,15.08
Hyderabad,8,27.12,77.8,1003.4,5.8,3.73
Hyderabad,8,25.81,78.4,1003.8,4.8,0.12
Hyderabad,8,25.52,85.6,1002.3,5.92,4.09
Hyderabad,8,25.13,89.1,1002.9,4.15,5.44
Hyderabad,8,26.1,72.1,1005.8,6.0,15.02
Hyderabad,8,28.26,74.0,1005.9,5.45,1.62
Hyderabad,8,28.44,64.1,1002.0,4.68,5.39
Hyderabad,8,23.44,71.0,1005.7,5.15,4.83
Hyderabad,8,26.89,72.4,1000.3,5.7,0.72
Hyderabad,8,26.63,65.3,1003.2,4.06,20.66
Hyderabad,8,24.4,68.4,1001.2,3.87,2.33
Hyderabad,8,28.02,76.3,1004.2,5.05,8.16
Hyderabad,8,30.35,74.9,1004.0,4.31,9.74
Hyderabad,8,25.63,75.3,1007.5,4.5,7.41
Hyderabad,8,26.43,72.8,1007.3,6.05,0.8
Hyderabad,8,27.55,94.8,1002.9,3.7,3.01
Hyderabad,8,31.46,80.2,1004.1,5.38,11.18
Hyderabad,8,28.29,77.7,1001.8,4.78,10.95
Hyderabad,8,25.19,85.7,1002.4,3.39,1.78
Hyderabad,8,24.97,76.9,1000.2,3.22,4.89
Hyderabad,8,26.5,69.7,1005.4,2.17,10.88
Hyderabad,8,26.35,73.5,1002.2,4.06,6.01
Hyderabad,8,28.04,87.6,1002.1,3.43,1.52
Hyderabad,8,26.5,75.9,1002.8,4.54,10.16
Hyderabad,8,26.93,67.5,1002.8,4.68,11.28
Hyderabad,8,24.99,82.6,1001.8,2.79,15.91
Hyderabad,8,26.21,80.0,1006.0,2.41,11.5
Hyderabad,8,27.48,74.4,1004.1,5.05,6.36
Hyderabad,8,30.86,79.1,1002.3,4.09,3.96
Hyderabad,8,26.43,85.9,1003.8,3.64,39.26
Hyderabad,8,27.05,82.3,1003.5,4.23,25.32
Hyderabad,8,25.51,76.7,1003.6,4.94,4.13
Hyderabad,8,24.94,85.1,1005.5,5.47,8.99
Hyderabad,8,27.52,87.1,1004.9,4.48,2.59
Hyderabad,8,27.45,72.1,1008.8,4.74,1.36
Hyderabad,8,23.88,91.2,1001.6,5.42,15.19
Hyderabad,8,23.77,78.6,1008.2,5.4,0.27
Hyderabad,8,28.41,82.0,1004.9,5.63,8.59
Hyderabad,8,24.96,78.6,1003.8,3.21,11.74
Hyderabad,8,26.78,81.5,1001.7,1.7,8.12
Hyderabad,8,27.08,81.2,1002.5,3.71,13.55
Hyderabad,8,26.83,74.9,1004.3,5.44,2.03
Hyderabad,8,26.0,79.4,1001.3,4.44,9.75
Hyderabad,8,27.79,84.8,1003.8,5.76,7.93
Hyderabad,8,28.88,74.8,1008.7,3.25,26.83
Hyderabad,8,26.5,84.1,1004.7,3.73,15.44
Hyderabad,8,23.72,69.3,1005.1,4.92,0.42
Hyderabad,8,24.24,82.1,1001.4,4.7,0.89
Hyderabad,8,29.33,94.7,1005.2,4.72,42.89
Hyderabad,8,24.94,80.6,1000.1,4.34,6.03
Hyderabad,8,28.4,69.9,998.3,4.38,0.63
Hyderabad,8,23.82,83.3,1005.1,6.17,2.52
Hyderabad,8,23.99,87.4,1004.3,4.39,3.05
Hyderabad,8,27.37,81.2,1007.5,5.58,0.47
Hyderabad,8,25.06,75.7,999.5,4.46,6.14
Hyderabad,8,29.14,72.5,1006.1,5.6,18.64
Hyderabad,8,26.45,78.5,1003.4,4.4,7.68
Hyderabad,8,24.7,81.5,1005.8,4.29,12.38
Hyderabad,8,23.99,67.1,1000.4,4.39,16.33
Hyderabad,8,30.23,86.1,1005.2,5.32,25.2
Hyderabad,8,26.11,60.3,1000.1,3.01,10.56
Hyderabad,8,26.32,84.0,1007.4,4.08,4.6
Hyderabad,8,26.06,82.7,1002.6,5.16,0.46
Hyderabad,8,26.93,84.5,1003.5,4.38,0.34
Hyderabad,8,26.95,70.0,1004.9,3.72,9.11
Hyderabad,8,26.56,84.2,1001.7,4.39,1.85
Hyderabad,8,23.03,92.4,1005.8,5.23,3.32
Hyderabad,8,27.97,77.2,1006.9,5.68,10.31
Hyderabad,8,25.99,79.6,1000.1,3.41,6.07
Hyderabad,8,28.62,69.5,1002.8,6.19,10.17
Hyderabad,8,29.78,73.3,1002.5,3.79,5.08
Hyderabad,9,27.74,71.0,1009.3,3.78,1.16
Hyderabad,9,25.2,78.8,1009.0,2.35,14.2
Hyderabad,9,26.6,73.7,1008.2,5.11,6.94
Hyderabad,9,30.27,77.1,1001.5,5.22,4.27
Hyderabad,9,25.18,89.9,1008.9,3.26,24.68
Hyderabad,9,26.67,77.6,1010.0,4.69,7.63
Hyderabad,9,28.5,79.9,1007.6,4.97,5.08
Hyderabad,9,28.21,76.0,1009.3,3.75,3.89
Hyderabad,9,25.25,66.4,1006.9,3.35,3.34
Hyderabad,9,30.41,73.2,1005.0,5.32,10.33
Hyderabad,9,26.58,73.7,1006.8,3.74,3.51
Hyderabad,9,26.23,80.5,1010.9,4.98,3.05
Hyderabad,9,25.18,79.3,1008.0,6.26,1.4
Hyderabad,9,29.18,78.9,1005.2,4.67,5.41
Hyderabad,9,24.12,82.4,1009.3,2.36,0.17
Hyderabad,9,25.85,70.1,1009.0,2.94,1.56
Hyderabad,9,28.94,89.3,1010.3,2.9,3.98
Hyderabad,9,27.77,66.9,1004.3,4.27,1.98
Hyderabad,9,29.87,69.0,1005.3,1.79,3.85
Hyderabad,9,28.83,79.2,1010.6,3.81,1.44
Hyderabad,9,24.62,70.5,1006.4,3.08,10.44
Hyderabad,9,27.51,77.3,1000.3,1.56,0.63
Hyderabad,9,24.14,72.6,1003.1,3.75,1.33
Hyderabad,9,27.76,80.0,1009.2,2.36,3.32
Hyderabad,9,24.41,76.8,1005.8,2.92,3.08
Hyderabad,9,26.53,73.5,1005.4,4.58,5.94
Hyderabad,9,24.02,76.8,1011.1,3.59,6.54
Hyderabad,9,25.55,89.1,1007.6,4.93,5.7
Hyderabad,9,25.56,76.5,1009.7,4.63,5.42
Hyderabad,9,26.25,68.6,1007.5,4.94,3.18
Hyderabad,9,28.28,66.1,1006.0,5.06,3.15
Hyderabad,9,25.08,72.9,1002.9,3.43,0.5
Hyderabad,9,24.26,78.5,1005.8,3.54,0.01
Hyderabad,9,26.78,85.7,1006.1,2.77,10.28
Hyderabad,9,28.04,82.3,1004.1,4.16,0.06
Hyderabad,9,26.09,72.3,1008.8,3.88,12.65
Hyderabad,9,27.71,69.0,1005.1,2.71,1.25
Hyderabad,9,26.29,75.8,1007.3,3.91,4.39
Hyderabad,9,26.13,76.3,1005.7,4.73,14.25
Hyderabad,9,27.99,74.6,1004.8,3.45,2.56
Hyderabad,9,28.84,80.8,1003.4,3.92,8.71
Hyderabad,9,27.71,71.3,1005.4,4.15,4.61
Hyderabad,9,26.75,75.9,1006.4,4.35,3.0
Hyderabad,9,23.85,78.7,1007.3,4.37,0.93
Hyderabad,9,26.52,67.6,1005.9,3.42,1.0
Hyderabad,9,24.58,78.9,1007.1,1.57,1.99
Hyderabad,9,27.17,82.8,1007.6,3.17,12.04
Hyderabad,9,25.6,81.6,1008.9,3.33,1.09
Hyderabad,9,29.62,76.8,1009.9,5.15,8.17
Hyderabad,9,28.95,70.4,1009.6,2.65,0.62
Hyderabad,9,27.71,71.8,1004.5,5.28,8.95
Hyderabad,9,23.67,75.7,1007.2,4.35,0.38
Hyderabad,9,24.84,77.9,1010.8,4.6,1.34
Hyderabad,9,28.68,71.0,1005.8,3.09,1.4
Hyderabad,9,26.21,79.1,1010.3,2.76,9.26
Hyderabad,9,27.56,73.2,1007.8,5.46,4.72
Hyderabad,9,23.96,75.0,1003.4,2.83,5.42
Hyderabad,9,23.38,80.9,1011.9,2.86,9.12
Hyderabad,9,25.92,62.2,1009.1,2.45,7.66
Hyderabad,9,27.71,76.7,1008.0,2.42,0.09
Hyderabad,9,23.6,75.6,1008.0,3.94,2.03
Hyderabad,9,27.89,70.6,1007.7,5.14,1.79
Hyderabad,9,27.55,88.2,1005.7,3.97,8.57
Hyderabad,9,28.71,70.6,1008.8,4.33,0.05
Hyderabad,9,25.23,81.7,1006.1,4.65,0.09
Hyderabad,9,29.25,81.1,1004.3,1.39,1.19
Hyderabad,9,24.83,79.3,1005.1,4.01,1.41
